,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
96,오늘와인한잔 동래점,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220519_181%2F1652948100993zQTuW_JPEG%2F%25BF%25C0%25B4%25C3%25BF%25CD%25C0%25CE%25C7%25D1%25C0%25DC_%25B5%25BF%25B7%25A1.jpg,254,142,5,6,9.18
97,경수네생선도마,4.47,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191026_251%2F1572062600644YWSbm_JPEG%2FH4xm3fZEOi8CJ4QV4n0SXKmx.JPG.jpg,101,163,2,7,9.17
98,원가회관 부산사직점,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180705_166%2F15307822071772nuDS_JPEG%2F2Eqq3D5YDnZQHBXoCKN5bLNA.jpg,162,90,3,4,9.06
99,모노스코프,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180117_161%2F1516200317772HDKPl_JPEG%2F6AATdIf5f1J3KV8gmnmikXSH.jpg,313,172,6,7,9.28
100,보강삼계탕,4.4,,120,79,2,4,8.86
101,파스타보이즈,4.67,,215,182,5,7,9.43
102,빌라빌레쿨라,4.65,,119,155,2,7,9.35
104,동래왕돼지국밥,4.3,,765,154,9,7,9.14
106,구석,4.55,,200,186,4,8,9.37
107,초록담미역국,4.49,,578,251,8,8,9.39
109,싸와디식당 사직점,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201104_266%2F1604480693959wn4KV_GIF%2F0drAfdgOz_Spv6S2oq3_oteI.jpg.gif,333,73,6,3,9.03
110,신정축산,4.84,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210917_130%2F1631819823745XxGu7_JPEG%2FMfGT53qIDdgAjacL0buxAfrg.jpeg.jpg,81,64,1,3,9.2
111,정경애맛집코다리,4.29,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180604_292%2F15280963441948xQ2r_JPEG%2FIXUXcOH7-FK05PdI9As-ndeQ.jpg,351,192,7,8,9.17
112,우럭만공격 동래점,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211209_54%2F1639015947053GJ4wS_JPEG%2FKakaoTalk_20211209_110327862.jpg,101,333,2,9,9.25
113,동래상인,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210402_72%2F1617356496558ylfPj_JPEG%2FatDldU0deQ39UD8UIkXgHUco.JPG.jpg,171,112,3,5,9.1
114,지존소곱창,4.66,,379,400,7,9,9.62
116,부산알찜 미남점,4.5,,76,28,0,1,8.68
117,쏘이472,4.32,,69,151,0,7,8.98
118,이춘봉인생치킨 부산사직점,4.68,,265,85,6,4,9.22
119,스타벅스 부산교대점,4.47,,1862,39,9,2,8.91
120,박대포소금구이,4.48,,259,101,6,5,9.1
121,아빠와돈까스,4.45,,295,83,6,4,8.99
123,이자카야 만디,4.91,,45,58,0,3,9.25
124,영진돼지국밥,4.54,,603,78,8,4,9.12
125,읍천리382 부산사직점,4.63,,180,96,4,5,9.21
126,대남포차,4.5,,149,58,3,3,8.9
127,충렬통닭 버거앤치킨,4.5,,187,101,4,5,9.08
128,가온밀면 사직운동장점,4.42,,155,30,3,1,8.66
130,목구멍 사직점,4.69,,358,117,7,6,9.41
131,고더커피 동래점,4.89,,152,61,3,3,9.29
132,밀회관 부산동래역점,4.78,,202,109,4,5,9.36
133,나폴리식당,4.5,,147,86,3,4,8.98
134,배말칼국수김밥 부산사직점,4.34,,45,9,0,0,8.44
135,감몽,4.65,,400,156,7,7,9.45
136,우사기야,4.54,,164,157,3,7,9.26
137,부부냉면 본점,4.37,,96,33,1,1,8.57
138,사철밀면,4.44,,296,55,6,3,8.9
139,왓쇼이짱,4.44,,38,12,0,0,8.54
140,이비가짬뽕 미남사직점,4.36,,684,114,8,5,9.02
141,고피자 사직점,4.6,,206,16,5,0,8.8
143,세광양대창 부산동래점,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201202_157%2F1606872630389s2Uhu_PNG%2FnfZFpG2DUQv8ZA4XXzbIEhY_.png,230,89,5,4,9.02
144,킥친,4.86,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220616_222%2F16553665029710Gazf_JPEG%2F2489464D-C0D0-46FC-8B6E-CB28B9D7E2B3.jpeg,154,93,3,4,9.34
145,이지요 사직점,4.17,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210921_201%2F1632229937505c59om_JPEG%2FkGub7RCRw7Z_uP9d_HAW8hki.jpg,407,139,7,6,8.89
147,맛나감자탕 동래점,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190107_231%2F1546848270991kFkDQ_JPEG%2Fi6KeSNOcnuMWKQhH64kRRSLt.jpg,479,345,8,9,9.48
148,송화루,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_205%2F15488628349162jaSe_JPEG%2FSvXjIWSXQBsvVqiFVfIME4Dr.jpg,259,37,6,2,8.71
150,강다짐 삼각김밥 사직점,4.6,,323,35,6,2,8.98
152,삼대돼지불고기,4.14,,96,308,1,9,8.98
153,본토,4.42,,341,51,7,2,8.82
154,더도이 종가집돼지국밥사직점,4.45,,1162,170,9,7,9.29
155,시카고횟집 대게,4.45,,201,66,4,3,8.87
157,거창맷돌,4.36,,413,106,7,5,9.0
158,앤츠케이크,4.69,,74,54,0,3,9.03
159,스타벅스 동래미남DT점,4.55,,3217,109,9,5,9.23
160,돈사쿠,4.84,,297,131,6,6,9.54
161,곱창이야기 동래점,4.42,,246,148,5,7,9.18
163,맥도날드 부산온천SKDT,4.51,,5547,56,9,3,9.03
164,동래빈대떡,4.44,,34,46,0,2,8.7
165,사직커피,4.49,,161,97,3,5,9.05
166,이모손맛포차,4.61,,72,30,0,1,8.79
167,하이포,4.83,,530,185,8,8,9.73
168,영점일퍼센트,4.56,,68,46,0,2,8.82
169,와플대학 부산사직캠퍼스,4.62,,680,24,8,1,8.96
170,명륜진사갈비 부산사직점,4.39,,384,52,7,3,8.87
171,김밥천국 동래점,4.44,,1299,26,9,1,8.8
172,차밭골,4.45,,124,18,2,0,8.59
173,소문난 춘천막국수,4.35,,535,143,8,6,9.09
175,카페코지,4.45,,250,16,5,0,8.65
176,거북이동네 사직직영점,4.36,,416,54,7,3,8.84
177,류가네더덕삼겹살,4.34,,121,131,2,6,8.96
178,금자국수 동래점,4.28,,299,28,6,1,8.58
179,가마치통닭 미남역점,4.51,,133,3,2,0,8.65
180,하남돼지집 부산동래점,4.4,,253,124,5,6,9.08
181,불막열삼 사직온천점,4.58,,131,13,2,0,8.72
182,마울진갈비탕 사직동직영점,4.2,,246,33,5,1,8.48
183,스시투어 사직점,4.48,,609,48,8,2,8.9
184,대구통닭 사직점,4.39,,159,159,3,7,9.11
186,김재완원조돼지김치구이 동래점,4.39,,205,149,5,7,9.15
187,옛맛칼국수,4.45,,523,134,8,6,9.19
188,참치가게,4.5,,191,148,4,7,9.24
189,뭉태기,4.61,,70,18,0,0,8.71
193,빡돈 불탄술집,4.69,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220602_276%2F1654170698988MGTWo_JPEG%2F%25BA%25D2%25C5%25BA%25BC%25FA%25C1%25FD_4.jpg,176,216,4,8,9.51
194,사르르연어육회,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191222_268%2F1577022595036CleVT_JPEG%2FU5iALYpwHKo2IkfN3nKZgID2.jpg,192,88,4,4,8.96
195,윤연재,4.47,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220726_199%2F1658808971137RYpJI_JPEG%2F20220726_122014.jpg,78,43,1,2,8.75
197,찜하다,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211117_252%2F16371503501906YtN1_PNG%2F_2021-11-16__8.52.51.png,123,229,2,8,9.27
198,젠닌 동래점,4.76,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210814_181%2F1628933878044gnaLA_JPEG%2FFPXbM13zv-YXM9GbGxrG0Llo.jpeg.jpg,222,46,5,2,9.12
199,소아베,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180512_206%2F1526128258181w8Vkk_JPEG%2FOCPVNOYxwdZ5HGqJpaZmzVpK.jpeg.jpg,201,71,4,3,9.03
