,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
235,빡돈 불탄술집,4.69,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220602_276%2F1654170698988MGTWo_JPEG%2F%25BA%25D2%25C5%25BA%25BC%25FA%25C1%25FD_4.jpg,176,216,3,7,9.41
236,맥주를구한피자 동래점,4.65,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220304_25%2F1646380249545g0ce8_PNG%2F20220207_184635.png,139,90,2,3,9.03
237,금문,4.41,,249,108,5,4,8.93
238,호우양꼬치 동래점,4.55,,150,122,2,4,9.01
240,몰틀리 동래명륜점,4.59,,151,88,3,3,8.99
241,곱테랑,4.37,,215,59,4,2,8.71
242,청담이상 부산동래점,4.39,,210,48,4,1,8.65
243,골드스푼,4.18,,126,206,2,7,8.88
245,맥도날드 부산온천SKDT,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190529_269%2F1559075021763d6zFi_JPEG%2FI8tJnowQGMd25LvXbTfQCh5Y.jpg,5547,56,9,2,8.95
248,아리랑아라리오,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200509_270%2F1589034876009uzvqy_JPEG%2FfHQrvUeTpfkWYpCumgPaSkNG.jpg,96,54,1,1,8.73
249,연화리,4.64,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220426_234%2F1650958310725LUjm8_JPEG%2FKakaoTalk_20220426_102255503.jpg,135,73,2,2,8.94
250,써브웨이 부산명륜점,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200103_82%2F1578043664049aVIC6_JPEG%2FoSo1QnUl87teoesK_lCcVLN0.jpg,946,28,9,0,8.81
251,동래석쇠갈비,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201217_70%2F1608176737566V2uo4_JPEG%2Fh7h1BpOWSrrH-6_Rnmt-iXP0.jpg,184,22,3,0,8.67
252,유가네닭갈비 동래역점,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200227_168%2F1582781176918XiVPI_PNG%2FSXlCZCIAbbp8qXO531FhjnsI.png,617,354,8,8,9.44
253,한서양,4.68,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210622_214%2F1624329713008ygQcp_JPEG%2Fh5roIOLrcKmn6hAXfeZb_vcW.jpg,70,104,0,4,9.1
254,이차돌 부산동래점,4.44,,733,117,8,4,9.02
255,오라,4.62,,87,42,1,1,8.82
256,아비오소룡반점,4.57,,136,106,2,4,9.03
257,골목끝집,4.52,,95,480,1,9,9.36
258,재진이네아구찜,4.4,,141,68,2,2,8.7
259,회장님댁 동래점,4.33,,258,73,5,2,8.69
260,삼환축산,4.55,,231,48,4,1,8.81
261,BHC치킨 부산온천점,4.52,,95,8,1,0,8.64
262,미소들 동래본점,4.77,,226,130,4,5,9.35
264,AVE 1465,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220616_56%2F1655339069171Sw65D_JPEG%2FKakaoTalk_Photo_2022-06-16-09-23-51.jpeg,263,352,5,8,9.3
265,짚신매운갈비찜 동래점,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190919_236%2F15688984119139wF3c_JPEG%2FnuVAT_kB14FVtyBpc7oY6dTb.jpg,319,87,6,3,8.95
266,바로바로횟집,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190616_138%2F1560683517414Jaue1_JPEG%2FUdrrA-8PKPBjZAL23cHozTr8.jpg,796,173,8,6,9.23
267,굴따러가세 동래점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_68%2F1548938671413vSHXE_JPEG%2FysY077UEFmOl4Cqamlc5keLn.jpg,289,441,5,9,9.37
268,본가밀면전문점,4.41,,200,14,4,0,8.59
269,대패가조아,4.61,,182,58,3,2,8.93
270,리스또란떼,4.48,,36,180,0,6,9.06
272,해월,4.33,,61,77,0,2,8.59
273,무한맛가두리,4.67,,87,94,1,3,9.03
275,제주명란돼지,4.57,,176,200,3,7,9.29
277,153구포국수 동래역점,4.37,,1173,30,9,0,8.65
278,어가초밥,4.35,,115,80,2,3,8.73
279,찜하다,4.49,,123,229,2,7,9.19
280,공정고기,4.44,,114,134,2,5,8.98
281,사번출구,4.54,,174,96,3,3,8.94
282,조선화로집 동래점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200827_179%2F1598505482798t9jkr_JPEG%2FAYIYpUz9Efy1GHpf0vAsOGiI.jpg,410,131,7,5,9.09
283,쉬프렘베이커리,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171025_14%2F1508899351315kQMNq_JPEG%2FFV2Za1rlf9Lt7yC7aUDZ0dUL.jpg,1825,85,9,3,8.91
284,리바이브커피,4.66,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200923_263%2F1600865616226RDemq_JPEG%2F%25BE%25D6%25C7%25C3%25C7%25DC%25BB%25F7%25B5%25E5%25C0%25A7%25C4%25A1.jpg,158,50,3,1,8.9
285,1943 동래점,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200217_174%2F1581923147904DS6Ya_JPEG%2FjDuQRzqlA8HcigQYVvVKwOGW.JPG.jpg,308,26,6,0,8.65
287,한우장터,4.48,,86,55,1,2,8.76
288,어스샐러드,4.88,,27,15,0,0,8.98
289,귀빈가,4.47,,81,3,1,0,8.59
290,청춘삼겹,4.75,,70,18,1,0,8.87
291,대성한우암소식육식당,4.49,,172,17,3,0,8.65
293,아웃닭 동래점,4.53,,397,71,7,2,8.93
294,온도케이크,4.43,,39,100,0,4,8.85
295,특뿔하우스 온천점,4.54,,48,95,0,3,8.88
296,부산자갈치왕곰장어,4.22,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_49%2F1441045845412F4uPd_JPEG%2F96974515353905_0.jpg,44,36,0,1,8.4
297,군자대한곱창 동래점,4.52,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220418_94%2F1650268361740mAYYS_JPEG%2F0.jpg,200,146,4,5,9.1
298,우돼끼리 본점,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190915_98%2F1568494851501Obl4p_JPEG%2FDEzOsRYk45tw-yZZP9mLi8eR.jpg,190,642,3,9,9.39
299,은화수식당 동래점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190711_5%2F1562816326663F9rtI_JPEG%2Fa20X4TT2q4swsBVe_d7VJ5NX.jpeg.jpg,332,99,6,4,8.99
