,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
161,요이참치 괴정점,4.5,,15,8,0,4,8.92
162,땅땅치킨 괴정점,4.27,,82,6,4,3,8.69
163,생생돈까스 부산괴정점,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170911_51%2F15050886656973dp1W_JPEG%2F6uTs40LwdotKqI65w1SP7fQK.jpg,78,5,4,2,8.8
164,발리홉핑,4.25,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170502_45%2F1493693302092EsXvs_PNG%2F186379408779833_0.png,82,23,4,7,8.99
165,해물장터,4.63,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190111_158%2F1547203290493hosGn_JPEG%2Fadxs--PZVVOkzln15qwUSisL.jpeg.jpg,51,8,2,4,9.09
166,롯데리아 부산괴정점,4.34,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211109_174%2F1636440527686xqdy2_JPEG%2FcJ9QAnCNnzlEBJTbPV6SZuXC.jpg,1267,3,9,1,8.7
168,썬더치킨 동주대점,4.14,,53,4,3,2,8.46
169,파리바게뜨 부산괴정점,4.43,,1457,8,9,4,9.03
170,용호삼박 스시 족발 치킨,5.0,,27,4,1,2,9.28
172,홍홍,4.62,,28,4,1,2,8.9
173,만복국수집 괴정점,4.19,,160,34,6,8,9.05
174,영광복국,4.35,,67,8,3,4,8.83
175,공공정원,4.53,,131,16,6,6,9.23
177,자담치킨 부산괴정점,4.22,,28,2,1,0,8.34
178,고성횟집횟집,4.49,,59,9,3,4,8.97
179,한솥도시락 괴정우리메디컬점,4.22,,150,7,6,3,8.68
180,커피칼럼,4.78,,31,17,1,6,9.38
183,김밥천국 괴정1호점,3.91,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190222_115%2F15507660522524fJdp_JPEG%2FcFRF_l8dL4B00KxaMbzuVtac.jpeg.jpg,115,1,5,0,8.11
185,자금성,4.17,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190124_164%2F1548309822021LQFhS_JPEG%2Frpg2cfHqQKAkaBL_pBlJqTdE.jpeg.jpg,12,2,0,0,8.27
