,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
149,고메밀면 아트몰링하단점,4.62,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210318_188%2F1616045219182dV2LH_JPEG%2FwOxaC8r8CXmnuCrdCNnCIYxb.jpeg.jpg,178,13,5,1,8.9
152,통영장어숯불구이,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190416_216%2F1555409955084h5HRi_JPEG%2Fj_lRmbAmmnVYn6TFM1wtiNre.jpg,77,21,3,3,8.99
153,아웃닭 하단점,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_131%2F1441050846670U0y3B_JPEG%2F146752417347582_0.jpeg,242,50,6,6,9.28
154,더피쉬,4.69,,69,22,2,3,9.07
157,쭈꾸미도사 동아대점,4.83,,59,65,2,7,9.53
159,영심이왕족발하단점,4.64,,103,35,4,4,9.14
160,김가네김밥 부산하단점,4.4,,675,13,9,1,8.76
161,신룽푸마라탕 하단점,4.11,,88,33,3,4,8.59
162,스타벅스 부산하단점,4.51,,2016,37,9,5,9.19
163,시골돼지국밥,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190615_224%2F1560574517908q1K77_JPEG%2Ffz9GaccIImFHnQdPMaxIDLIV.jpg,352,29,7,3,8.93
164,투썸플레이스 부산하단점,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190514_227%2F1557796258810VQDLS_JPEG%2F7fEHHONblTMexU1Jotv7C-ak.jpg,1141,19,9,2,8.93
165,엑스피커피,4.82,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210726_19%2F1627278450338gTsYj_JPEG%2Fu0rE319ot-Aret_rAzEIGq5q.jpg,87,24,3,3,9.22
166,던킨 부산하단역사점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220608_256%2F1654664175231ysUwQ_JPEG%2Fphoto1654553042.jpeg,2007,12,9,1,8.81
167,불끈낙지 하단점,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211015_108%2F1634295081286LATRF_JPEG%2FgPnSe3pP56vOzbxmqa-csLFR.jpg,124,56,4,6,9.23
168,배스킨라빈스 부산하단점,4.52,,1725,26,9,3,9.04
170,맥도날드 부산하단DT점,4.46,,6123,61,9,7,9.3
171,쥬씨 하단오거리점,4.47,,148,6,5,0,8.67
172,리춘시장 부산동아대점,4.19,,61,17,2,2,8.49
173,동경,4.49,,99,122,3,8,9.29
174,일봉초밥,4.52,,53,15,1,2,8.8
175,육회지존 동아대점,4.4,,116,37,4,5,8.98
