,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
237,동래팥빙수,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180709_204%2F15311318001116h7yI_JPEG%2FBxISKjDX5Ev_tiSY65Jb9o-a.jpg,210,35,6,4,8.98
238,컴포즈커피 동래점,4.38,,665,10,9,1,8.74
239,망고비어 수안1호점,4.37,,60,7,1,1,8.57
241,밤의모퉁이,4.42,,13,59,0,5,8.92
242,크래프트한스 동래점,4.45,,130,28,3,3,8.85
243,스시투어 사직점,4.48,,609,48,9,5,9.16
244,쓰리몽키즈 동래점,4.37,,96,7,2,1,8.59
245,금성삼천포 횟집,4.65,,28,47,0,5,9.15
246,미정제과,5.0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220729_167%2F1659074288352UBhsF_JPEG%2FIMG_20220729_141726_480.jpg,69,3,1,0,9.12
247,아빠와돈까스,4.56,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150925_131%2F1443159865295jqb0f_JPEG%2F166875547443672_0.jpg,367,161,7,8,9.44
248,인생닭강정 부산 종합운동장역점,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210519_112%2F1621425876531HDU8E_JPEG%2FVgwwazJcD_iEc1W9jEO8ZYqK.jpg,56,2,1,0,8.7
249,남해설천횟집,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200704_31%2F1593863117985DggCg_JPEG%2Fa5F80v03iPXjc0_2zWSoAjqW.jpg,48,58,1,5,9.12
253,미소들 동래본점,4.77,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210117_116%2F16108115633688Uibd_JPEG%2FlAOYUed6df4S-pgt254tm3iu.jpg,226,130,6,7,9.55
255,우향숯불구이,4.61,,278,135,7,8,9.49
256,전포로미팅룸 동래점,4.29,,135,23,3,3,8.69
257,네오피자 동래점,4.39,,55,14,1,2,8.67
259,고반식당 동래점,4.78,,771,502,9,9,9.78
260,마르메종과자점,4.42,,315,2,7,0,8.66
261,명인만두 부산거제점,4.39,,99,5,2,0,8.53
262,국민삼겹 동래점,4.4,,222,46,6,4,8.94
263,별난불닭,4.72,,32,3,0,0,8.82
264,대성횟집,4.56,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_85%2F1548940060497vQldX_JPEG%2FrX3bpy6vqcuRoyrwESEZ0JKR.jpg,24,24,0,3,8.9
265,처갓집양념치킨 수안점,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200120_298%2F1579504110347tJgty_JPEG%2FC_lo6OmP2LbyOHVZh-W2FOtu.jpg,74,27,1,3,8.79
266,원가회관 부산사직점,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180705_166%2F15307822071772nuDS_JPEG%2F2Eqq3D5YDnZQHBXoCKN5bLNA.jpg,162,90,4,6,9.24
267,호란횟집,3.98,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180516_205%2F1526452471361GI3hP_JPEG%2F1kSnfh9emOrV9Tp7KL87-fUl.jpg,21,22,0,3,8.32
268,이미가참치 동래직영점,4.22,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190711_269%2F1562817182467Bm83H_JPEG%2FK2UDforWy5QquKPkIpLiWLdP.jpeg.jpg,48,17,1,2,8.5
270,월천곰장어구이,4.37,,76,23,2,3,8.75
271,족발삶는마을 본점,4.59,,47,10,1,1,8.79
275,금빛코다리 동래점,4.39,,449,10,8,1,8.73
276,노란단무지,4.15,,180,13,5,2,8.51
277,배말칼국수김밥 부산사직점,4.34,,45,9,0,1,8.52
278,제주흙돼지,4.58,,296,27,7,3,9.06
279,컴포즈커피 거제홈타운점,4.4,,390,3,8,0,8.66
280,까막국수한우국밥,4.41,,100,7,2,1,8.63
281,미남돼지,4.67,,64,11,1,1,8.87
284,라미다미 베이커리,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210423_67%2F1619141670077C6bC7_JPEG%2FGsV-PQ38g8EZfNFxcokcT8Bq.jpg,191,15,5,2,8.82
285,코로로식빵,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200429_165%2F15881631669597Pwfm_JPEG%2FBK458sjGGDDOC0gkOxGZwxTv.jpg,220,18,6,2,8.97
286,돼지한마리,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190702_294%2F1562069161777lGvQ7_JPEG%2FkqNg9h6Qtc6V9d2LzLOGbhLI.jpg,140,46,4,4,9.17
287,정다방,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220627_20%2F1656299564632jMAgG_JPEG%2FF0291AF0-FC48-465E-B093-F5F2FCDE1B41.jpeg,241,2,6,0,8.7
288,셀프비어,4.48,,31,6,0,0,8.58
289,하삼동커피 명륜천일스카이원점,4.54,,300,7,7,1,8.86
290,하림오리마을,4.46,,78,20,2,2,8.76
291,바우석쇠숯불구이,4.35,,273,105,6,7,9.13
293,돌섬도매횟집,4.59,,105,10,3,1,8.83
294,외갓집,4.17,,14,10,0,1,8.35
295,원조서영삼겹,4.73,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170327_296%2F1490603999256r1BNI_JPEG%2F186277576976637_0.jpeg,33,11,0,1,8.91
297,동래올빼미,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190702_71%2F1562068614173dUo4q_JPEG%2FfPy2IXoX-DQNGoug2N4Dhm7C.jpg,22,17,0,2,8.8
299,오리향식당,4.28,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190128_268%2F1548666243355X1fiF_JPEG%2F_yoV8-Fjz4HI36ema7lDLgcd.jpg,30,2,0,0,8.38
