,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
94,피자헛 부산다대포2호점,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170616_256%2F1497574014993wqX0e_JPEG%2F186566497674403_0.jpeg,270,7,8,4,8.93
95,7번가피자 다대점,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190307_96%2F1551933399276KjeRW_PNG%2FoFYllG4mRP2nxC1LXUpxcnvH.png,86,5,4,3,8.97
97,갓식빵 낫개점,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211030_60%2F1635551272054E15W6_JPEG%2FeacCRvEehF_nysrFa0XUjdjw.jpg,382,8,8,4,9.0
98,롯데리아탑마트신다대점,4.54,,529,10,9,4,9.14
99,피자생각 다대점,4.63,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210405_121%2F1617603472007B4iVe_JPEG%2FpB1uM9GkOqncTfwAom_LK1O8.jpg,33,24,1,7,9.31
100,까치생화로구이,4.44,,231,52,7,8,9.32
101,코바코 부산다대포점,4.36,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_198%2F14410228065998NrNJ_JPEG%2F19923537_0.jpg,63,1,3,0,8.52
104,봉구스밥버거 다대현대점,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200418_165%2F1587182655723IEI88_JPEG%2FikG8DB30s91BNR0oY14NLHb7.jpg,115,4,5,2,8.71
105,셀렉토 다대낫개역점,4.42,,122,3,5,1,8.7
106,대패생각 다대점,4.49,,218,10,7,4,9.05
108,윤가네멸치국수 다대포점,4.4,,434,9,9,4,9.0
109,뚜레쥬르 다대현대점,4.5,,928,3,9,1,8.86
110,문현친구곱창,4.56,,26,10,0,5,9.06
111,도원보쌈쭈꾸미,4.33,,156,8,5,4,8.85
112,기장산곰장어,4.37,,35,9,1,4,8.81
113,마루야,4.5,,18,4,0,2,8.76
115,동경야시장 부산다대점,4.21,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190228_95%2F15513163468084H7TO_JPEG%2FJdMksl64xhNyLBxMjYxzOb0H.jpg,48,4,1,2,8.49
116,컴포즈커피 낫개역점,4.63,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200203_235%2F15806922584983FHIb_JPEG%2FUFLSDZ1rryfvOOe4UQet_8pJ.jpg,88,2,4,1,8.89
117,정든낙지 다대점,4.35,,63,20,3,6,8.99
120,천하왕소금구이 다대점,4.42,,25,4,0,2,8.68
121,찹쌀로 만든 조시 치킨 다대점,4.14,,24,1,0,0,8.24
122,대길수산,4.32,,83,20,3,6,8.96
123,일차돌 다대점,4.45,,103,23,4,6,9.11
124,숯불남,4.37,,48,26,1,7,9.05
126,아비앙또카페,4.43,,691,9,9,4,9.03
127,구포국수 탑마트신다대점,4.33,,177,3,6,1,8.63
128,명가돌솥쌈밥,4.35,,437,31,9,7,9.19
129,마고1582,4.47,,216,27,7,7,9.27
130,김해통닭 다대점,4.35,,107,6,4,3,8.77
131,웰빙옛날통닭 다대점,4.17,,93,1,4,0,8.35
132,하삼동커피 다대낫개점,4.52,,603,17,9,6,9.28
133,더리터 다대라브랜드점,4.56,,151,1,5,0,8.76
134,현빈스시,4.39,,99,18,4,6,9.05
136,동근이숯불두마리치킨,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180104_12%2F1515056518968Q3pfv_PNG%2FD1lj9XXbe-fT5Ulc_MNF9b6d.png,16,5,0,3,8.84
138,대동헌추어탕,4.39,,399,10,8,5,9.05
140,토종생오리마을,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200213_163%2F1581566929105XXVc2_JPEG%2FvQ6D9hIIfIEnKfU0pPtFS7ib.jpg,48,7,2,4,9.07
144,파리바게뜨 부산다대현대점,4.4,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_66%2F1649838370260FoPjY_PNG%2Fimage.png,594,1,9,0,8.68
146,삼삼오오숯불갈비,4.18,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200105_160%2F1578215689216NTYMX_JPEG%2F8bQUc7n-wy1EzktsWm0TLMCz.jpg,49,12,2,5,8.72
148,맥시칸치킨 다대B점,4.29,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210803_123%2F16279624447071KTKG_JPEG%2FVYYKKHW1JNtWxrgaiiBnD0bz.jpg,14,1,0,0,8.39
149,거북횟집,4.09,,43,9,1,4,8.53
151,꽈배기프렌즈 다대점,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210820_242%2F1629441072264Yx5x2_JPEG%2FEnezvrLkyy8L-FE8YNkemaFc.jpg,70,1,3,0,8.77
152,스시마루,4.66,,89,14,4,5,9.24
153,이모네분식,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180526_30%2F1527307934902XBVq8_JPEG%2F-VrvvnYQK5dgXy95n0d2N_WC.jpg,84,1,3,0,8.58
155,곽여사할매국밥갈비탕,4.28,,101,5,4,3,8.7
156,타카라이찌방,4.17,,62,14,2,5,8.71
159,감탄떡볶이 다대점,4.45,,110,1,5,0,8.65
165,처갓집양념치킨 다대점,4.28,,42,2,1,1,8.48
166,소주랑 막걸리,4.51,,110,7,5,4,9.03
167,돌직구,4.32,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170622_141%2F1498125358071Ccqnb_JPEG%2F186572588576512_0.jpeg,272,8,8,4,8.9
168,챠우칸,4.08,,63,6,3,3,8.48
173,수제맥주집 다대포낫개점,4.39,,72,6,3,4,8.87
174,하얼빈양꼬치,4.54,,13,4,0,2,8.8
175,명성관,4.36,,127,10,5,5,8.96
180,샘플러비,4.47,,30,2,0,1,8.65
183,조선생오리,4.29,,74,4,3,2,8.61
188,김해돼지국밥,4.14,,75,1,3,0,8.3
190,호신미불닭발 부산본점,4.27,,40,6,1,4,8.71
191,클라우드호프,4.22,,98,1,4,0,8.4
193,오키 마카롱,4.31,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200412_282%2F15866229687642uAPC_PNG%2FKifCwYSDeqzVucdO2_bNUg-z.png,56,2,2,1,8.53
194,설빈,4.65,,22,5,0,3,8.99
195,오도독막창다대직영점,4.57,,13,11,0,5,9.07
197,다대336장작구이,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220607_180%2F1654565533386mlOTh_JPEG%2F1654565447766.jpg,215,121,7,9,9.42
198,칠보덕장,4.32,,181,28,6,7,9.1
205,조선도야지,4.59,,92,4,4,2,8.93
207,꽃순이네,4.43,,21,1,0,0,8.53
208,해미정,4.22,,39,2,1,1,8.42
209,낙동강오리알다대점,4.5,,18,2,0,1,8.68
212,맛있는오칠구 라브랜드점,4.71,,31,3,0,1,8.89
214,하늘땅다대점,4.48,,51,7,2,4,8.94
215,미스터도시락 다대포점,4.14,,23,1,0,0,8.24
216,추자도횟집,4.33,,31,5,1,3,8.69
217,맛짱분식,4.45,,23,3,0,1,8.63
223,삼환반점,4.1,,73,3,3,2,8.42
234,친구호프,4.35,,45,1,1,0,8.47
235,돈파네,4.65,,39,3,1,2,8.93
237,봉평메밀가다대점,4.31,,48,5,2,3,8.69
246,맛샘식당,4.35,,36,3,1,2,8.63
252,본점 옛날짜장&홍합짬뽕,4.5,,12,1,0,1,8.68
275,오븐마루치킨 다대점,4.49,,65,18,3,6,9.13
277,348추억의옛날짜장면,4.4,,15,1,0,1,8.58
287,바닷가수산시장,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201107_33%2F1604761089955PqbRq_JPEG%2FUzyRA6AXP3Lz5Hu_4Ns-N1lG.jpg,100,60,4,8,9.15
291,대명오리불고기,4.49,,240,83,7,9,9.45
295,영배다방,4.75,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201119_273%2F1605721490627GxcdW_JPEG%2FzDQEKBeilCO0Ky5VGrOgFMWN.jpg,44,75,1,8,9.51
296,까치생숯불구이,4.33,,222,158,7,9,9.29
298,카페다대포여기,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191224_53%2F1577155523025LVtUc_JPEG%2F_1BpbNlZXvIbkQSqGhfRAyVq.jpeg.jpg,247,147,7,9,9.42
299,서로,4.61,,53,11,2,5,9.15
