,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
205,부대포차,4.7,,64,10,2,3,9.08
206,The 돈까스,4.64,,144,71,4,6,9.3
211,빨봉분식 부산대역점,4.61,,207,128,6,7,9.39
212,써브웨이 부산대역점,4.55,,1142,22,9,4,9.15
213,분식입니다,4.22,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210125_45%2F1611559372205qkDFH_JPEG%2Fimage.jpg,59,2,2,0,8.36
214,삼삼만두 온천점,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210110_109%2F1610277425754lo69b_JPEG%2F8dtd7EWqWuG9cjtwxEvW6qvf.jpg,38,4,0,1,8.61
216,The고로케,4.53,,120,19,3,4,9.01
217,원더러스트,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200718_192%2F1595079999726NSeEb_JPEG%2FTspcs-aqgNE9OECHzP_1ipmV.jpg,201,232,6,8,9.3
218,특뿔하우스 온천점,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220121_19%2F1642735192828MoeuX_JPEG%2F20220121_121939.jpg,48,95,1,7,9.22
219,방태막국수 부산온천장점,4.55,,272,51,7,5,9.19
220,계존맛탱,4.47,,41,25,1,4,8.91
221,보노베리,4.5,,754,197,9,8,9.42
222,바다소리,4.35,,93,21,3,4,8.83
223,남해횟집,4.58,,73,2,2,0,8.72
226,푸짐한집,4.67,,15,2,0,0,8.77
228,라쿵푸마라탕 부산대점,4.69,,236,31,6,4,9.23
230,해피뜨루랜드 부산대점,4.67,,46,63,1,6,9.27
231,뭅뭅,4.65,,28,13,0,3,8.99
233,현대보쌈,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200515_218%2F1589512780162RE8s5_JPEG%2FQK7fwT4fCB3YkSrW0dxGUdkh.jpg,110,4,3,1,8.72
234,목촌돼지국밥온천점,4.24,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200721_134%2F1595328367897Irxq0_JPEG%2Fpj5fxBdMh2sGxkM7NsgC51Ql.jpg,604,110,9,7,9.08
235,자연수산,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201208_121%2F16074365224635TPUL_JPEG%2FBVb0_MQJymMx8rrQeFoXFUNi.jpeg.jpg,150,49,4,5,9.13
237,타코노유메,4.66,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210303_218%2F1614735675569KOKJE_JPEG%2F17YbEwgF5-0Bo1V4rbho1TTt.jpeg.jpg,184,233,5,9,9.58
238,봉구비어 온천점,4.47,,29,15,0,3,8.81
241,노아브루어스,4.65,,91,65,3,6,9.29
242,파리바게뜨 온천스카이점,4.47,,1090,3,9,0,8.75
243,마당쇠돼지갈비 부산대점,4.49,,163,63,5,6,9.17
245,춘하추동아구찜,4.41,,49,14,1,3,8.77
246,카페해뮴,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200423_27%2F1587639175958DuIdL_JPEG%2F_N-trUiQX2GCtA0WfG9MDsaI.jpeg.jpg,27,88,0,7,9.24
248,앙카라바바 케밥,4.63,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200629_32%2F1593406366238apGAQ_JPEG%2FAz2ZB3SzVfK_wMKdtfcqBOq5.jpg,62,6,2,2,8.93
249,어반 본점,4.73,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200629_78%2F1593398663906h0p3p_JPEG%2FSAZwE7MbrSFfcASxvspJcgjM.jpg,29,28,0,4,9.15
250,세미스피어,4.88,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220515_179%2F1652612095362Sdxxw_JPEG%2F43EAFF93-6D3A-42BF-8C5D-A5DB51292BB9.jpeg,52,33,1,5,9.4
251,이층포차,4.69,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190616_166%2F1560684720616bo09u_JPEG%2FzClIuF9nwNW5qtnaKdNdJ8no.jpg,65,1,2,0,8.83
252,달콤커피 부산대점,4.72,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191103_156%2F1572790773274fwhvR_JPEG%2FIE_NxNXss6c25RFWxrDHwXfG.jpg,83,14,3,3,9.12
253,타코야키 코코네,4.49,,134,19,4,4,8.99
254,커피가사랑한남자원두숍,4.66,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210120_180%2F1611127161155nl8e0_JPEG%2FuPN1jyrcB1mVo8W4ILCx5wuD.jpg,211,15,6,3,9.12
257,선령이네집밥,4.63,,14,1,0,0,8.73
259,개화,4.41,,269,75,7,6,9.13
260,수내닭꼬치 온천장점,4.67,,160,50,5,5,9.27
261,배스킨라빈스 부산대역점,4.46,,1146,54,9,5,9.14
262,하이델베르크,4.32,,64,23,2,4,8.78
264,오륙도횟집,3.91,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190616_296%2F1560691091799T1M45_JPEG%2Fg6Mb0-iJqfgIoj0HVASQouQD.jpg,30,7,0,2,8.17
266,이디야커피 부산온천장역점,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201218_157%2F1608286215970a0JSl_JPEG%2FxBRBneDw4GnGoXMzpdHmNh8_.jpg,160,9,5,2,8.8
267,엉클밥 부산대점,4.58,,202,182,6,8,9.44
268,우리산곰장어,3.95,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181113_77%2F1542108435408JUaBf_JPEG%2FpGxXQFU48C3xKLWnLW3VJJu9.jpg,26,5,0,1,8.13
269,맘스터치 온천점,4.38,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210222_135%2F1613961758118sCz07_PNG%2FuRWGvOFJAoz3v7SmWWCEWFjx.PNG.png,287,6,7,2,8.78
270,청춘삼겹,4.63,,209,50,6,5,9.25
273,이소희충무김밥,4.37,,83,5,3,1,8.61
