,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
96,클라우드밤,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191108_204%2F1573196877602hlriG_JPEG%2FvCHda2ey8y0-Cl5aUsHr0X3J.jpeg.jpg,219,140,7,8,9.41
97,떡볶이참잘하는집 떡참 부산대신점,4.0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211008_91%2F1633671403178r0fyE_PNG%2FU-EyKBcYnPzbxGboVYikc80-.png,43,34,2,5,8.54
98,부엉이 마을,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180312_159%2F1520812865474qFAgY_JPEG%2Fcv0bEtfFU6iOfZGY9VK_tFNn.jpg,128,143,5,8,9.45
99,송선생의 초밥한점,4.71,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191221_229%2F1576937260686nnupJ_JPEG%2FmE3e3rzGnud5TN66Nf9vnQ1y.jpg,29,9,1,3,9.07
100,소반식당,5.0,,14,23,0,5,9.5
102,오이소,4.75,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201223_42%2F160870946806574XNn_JPEG%2FsCUPAEZkxUNEcr--1FHcE46j.jpg,200,65,7,7,9.55
104,산청어탕국수,4.52,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161031_156%2F147789736589329pvp_JPEG%2F176981563265786_0.jpeg,257,33,8,5,9.18
105,60계 치킨 부산대신점,4.48,,160,22,6,5,9.1
106,칠칠켄터키 대신점,4.54,,157,6,6,1,8.84
107,공감,4.4,,41,6,2,1,8.62
108,공차 동아대구덕점,4.35,,524,9,9,3,8.87
109,한우고집,4.52,,54,15,2,4,8.98
110,내껍데기돌리도 본점,4.53,,270,164,8,8,9.43
113,동경초밥,4.24,,62,23,3,5,8.8
114,부평동일번지,4.31,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170417_221%2F1492411702345sJzzG_JPEG%2F186366586160012_0.jpeg,91,199,4,8,9.13
115,미도리우동,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210928_142%2F1632804267906us4g4_JPEG%2FM0mlrlfVyNiNNQkqnyyW7eZn.jpg,82,72,4,7,9.35
117,부산오뎅,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191006_18%2F1570363126681yDdRA_JPEG%2Fc8gkafD9QsCND3Q4RCTMFLU1.jpg,65,8,3,2,8.81
118,남지횟집,4.03,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_2%2F1441001512145UoBSq_JPEG%2F106762548146298_0.jpg,56,5,2,1,8.25
119,나주곰탕,4.64,,22,8,0,2,8.9
120,영심이찐빵,3.95,,19,146,0,8,8.69
122,루카스 다트펍,4.75,,86,39,4,6,9.41
123,청진동해장국,4.45,,321,104,8,7,9.27
124,커피생활,4.68,,69,12,3,3,9.08
125,인애당,4.75,,12,3,0,0,8.85
