,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
153,구석,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180517_73%2F1526557497747YNucl_JPEG%2FMZJwyUgaxCdRUT8TA1LWoEBR.jpg,87,39,1,4,8.99
154,머구리,4.33,,82,75,1,6,8.93
155,석대다리집 연산점,4.44,,92,3,2,0,8.58
156,카페냥갱,4.87,,132,110,3,7,9.59
157,궁물,4.58,,97,71,2,6,9.2
158,태백한우 시청점,4.33,,81,33,1,4,8.77
159,KFC 연제이마트,4.41,,1918,36,9,4,9.01
160,내사랑족발,4.42,,440,266,8,9,9.4
162,아덴블랑제리 시청점,4.58,,624,28,8,3,9.08
163,스꼬피,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220301_35%2F1646138960674lCHlc_JPEG%2F20220224_113550.jpg,63,16,1,2,8.82
164,하이오커피 부산시청점,4.68,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210820_139%2F1629431830025t79KK_PNG%2Fp9xEx0z0JIImToISIDmVxw3s.png,244,12,6,1,8.98
166,바다양푼이동태탕 연제구청점,4.26,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200908_213%2F159953932359233YkO_JPEG%2FA-svE0cPGoyDAEbQ4fIhY13a.jpg,50,4,0,0,8.36
167,소담,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211015_229%2F1634264918899iJEzf_JPEG%2FzsxH4vkNfVYazQ0JxRnnOVkb.jpg,60,98,0,7,9.16
168,부원삼계탕,4.44,,203,13,5,1,8.72
169,커피스토어 부산시청점,4.46,,150,7,4,0,8.64
171,장수흑염소,5.0,,34,45,0,5,9.5
172,사랑담은묵은지찜찌개 부산시청점,4.56,,243,26,6,3,9.02
173,산마루감자탕 연산점,4.47,,229,52,5,5,9.07
174,굴따러가세,4.36,,129,46,3,5,8.92
175,달구나맥주,3.67,,11,15,0,1,7.85
177,3대서가밀면,4.38,,195,28,5,3,8.82
178,박미서부대찌개,4.67,,112,16,2,2,8.97
179,스시키라쿠,4.83,,151,177,4,8,9.65
180,아쿠마닭갈비,4.69,,127,169,3,8,9.49
182,일돈,4.81,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210518_189%2F1621321394089zy4nW_JPEG%2FXglrV32w5SA4C9g9esRFc_QN.jpg,42,15,0,1,8.99
183,써브웨이 부산시청점,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200103_82%2F1578043664049aVIC6_JPEG%2FoSo1QnUl87teoesK_lCcVLN0.jpg,1277,54,9,5,9.07
184,담다,4.63,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200719_106%2F1595159263562XMWvA_JPEG%2Fmqw19wqTiyTospMV0zlphrk6.jpg,280,170,6,8,9.49
185,연정,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200708_274%2F1594206853168x8yC2_JPEG%2FdjqAvWU266lTLw5YNcaQIdfw.jpg,91,9,2,0,8.49
186,골목안식당,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190611_156%2F1560189318227Htseg_JPEG%2FsCpqYVcJ_huM_U9OmzPofEau.jpg,142,100,3,7,9.32
187,정초밥,4.4,,52,3,0,0,8.5
188,초원지리산토종흑돼지,4.38,,47,8,0,0,8.48
190,대원냉면밀면,4.5,,220,54,5,5,9.1
191,호호사직닭발시청직영점,4.51,,247,22,6,2,8.89
192,치킨신드롬 시청점,4.29,,198,2,5,0,8.49
194,인정연어,4.74,,80,91,1,7,9.42
195,배스킨라빈스 부산시청,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg,1697,31,9,3,8.95
196,경성술집 부산시청점,4.16,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191127_234%2F1574838921513Jh6la_JPEG%2F_QkI-QpRFdV6LNUNlOcmUQ-i.jpg,138,16,3,2,8.48
197,디케이치킨 동키치킨 연제점,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_232%2F1548935052292pVng1_JPEG%2FgFQnKu2_dSA8TzTIaUWQ47rW.jpeg.jpg,101,11,2,0,8.67
199,맘스터치 부산시청점,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210222_135%2F1613961758118sCz07_PNG%2FuRWGvOFJAoz3v7SmWWCEWFjx.PNG.png,741,43,9,4,9.04
201,소금,4.4,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180304_218%2F1520092175400mvwl4_JPEG%2FXf4-9hjmSlf03VSeD1OKeBvP.jpg,178,125,4,8,9.22
202,미스사이공 부산시청점,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181026_78%2F1540533606368oCiga_JPEG%2F870vi0ZcJoHQ-RhmWeeWXVkn.jpg,513,41,8,4,9.09
204,가장맛있는족발 부산시청점,4.47,,231,50,5,5,9.07
206,명인만두 부산시청점,4.33,,264,46,6,5,8.95
207,후라이드참잘하는집 연산점,4.45,,87,30,2,3,8.83
208,부흥숯불갈비 시청점,4.54,,124,233,3,9,9.42
209,경주돼지국밥,4.33,,478,37,8,4,8.91
210,레드팟티 하우스,4.78,,122,30,3,3,9.18
211,내사랑연어 by 니마메오로시,4.94,,68,25,1,3,9.3
213,향토집굴국밥,4.25,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190521_17%2F1558414862196gzChT_JPEG%2FE7q3EMgEbErzLCPXazaxlV3G.jpg,518,60,8,6,8.99
214,참한상쭈꾸미,4.4,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170309_22%2F14890492507011x3yo_JPEG%2F186255528966951_0.jpeg,206,24,5,3,8.84
215,라쿵푸마라탕 연산시청점,4.54,,59,15,0,1,8.72
216,댄싱컵 부산시청점,4.73,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210627_35%2F1624761915327LVF57_JPEG%2FCXqFaZKvDsI-WA4t5Y3-_-Iu.jpg,72,23,1,2,9.01
220,참숯마을,4.44,,58,93,0,7,9.1
221,수영한우양곱창,4.35,,54,19,0,2,8.61
222,달과6펜스,4.48,,250,81,6,6,9.18
223,삼첩분식 연제구점,4.58,,64,6,1,0,8.7
224,골목그집,4.54,,79,89,1,7,9.22
225,놀부보쌈족발 부산연산점,4.46,,25,3,0,0,8.56
227,요풍각,4.05,,45,12,0,1,8.23
228,빌리브피자,4.6,,33,65,0,6,9.18
229,컴포즈커피 연산이마트점,4.3,,812,6,9,0,8.58
230,한솥도시락 부산시청역점,4.49,,438,15,8,1,8.83
231,까사,4.69,,60,78,1,6,9.29
233,신동양,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191112_33%2F1573560186237zYhau_JPEG%2Fbng-DRMJ2dSWmP_xThjqUQMd.jpg,177,12,4,1,8.85
234,청솔물회,4.0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211001_93%2F16330920847803VuGx_JPEG%2FIw7CoDDtv__bU0s3ftQ_-Gcs.jpg,170,22,4,2,8.34
236,봉평면옥,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200824_41%2F1598252229088y9FeY_PNG%2FI9IKGaXZT79kGrIY3EXeNx2I.png,143,97,3,7,9.15
237,대동촌국수,4.16,,69,19,1,2,8.44
238,오떡 연산점,4.64,,100,42,2,4,9.1
239,강요술,4.53,,67,33,1,4,8.97
241,시청뒷고기,4.6,,66,11,1,1,8.8
242,웁스,4.4,,295,60,6,6,9.1
244,파리바게뜨 부산시청점,4.44,,1332,20,9,2,8.88
245,무쇠김치삼겹시청점,4.39,,197,67,5,6,9.07
246,설봉돼지국밥,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170713_30%2F1499924043737D0RJm_JPEG%2F186663546422959_0.jpeg,253,145,6,8,9.27
