,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
201,미미샤브 하단점,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220503_196%2F1651563788340HxLjG_JPEG%2F%25B9%25CC%25B9%25CC%25BB%25FE%25BA%25EA-%25B0%25A3%25C6%25C7%25BC%25F6%25C1%25A4.jpg,24,17,0,2,8.72
202,핸즈커피 사하구청점,4.62,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200113_97%2F1578880383672IEH2D_JPEG%2FyCjfoddU5nIBC6xMpN5FkOyN.jpg,669,48,9,5,9.3
203,강남훠궈 부산괴정점,4.56,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200118_150%2F1579318582078WxdHA_JPEG%2F8zODzsJ27LnFQdxwqvv0PS-y.jpg,37,12,0,2,8.82
204,가장맛있는족발 족과의동침 부산당리점,4.48,,66,5,1,0,8.6
206,화화돼지왕갈비 부산괴정점,4.59,,416,48,7,5,9.23
207,보배반점 하단점,4.45,,277,103,6,8,9.31
209,목화관,4.27,,184,6,4,0,8.45
211,정원,4.45,,299,84,6,7,9.23
212,2900 대패짱,4.32,,133,8,3,1,8.56
213,홍주방 하단본점,4.52,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190510_135%2F15574579265213X7gk_JPEG%2Fd5c3mQ1ZKyioi7PhVrwSKXFF.jpeg.jpg,600,150,8,8,9.42
214,괴정분식,4.47,,829,87,9,7,9.31
215,깡통갈비 당리점,4.62,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181230_288%2F15461631190470NJKx_JPEG%2FihTiRajhblFPqUZfoC1tsKSg.jpg,82,19,2,3,9.0
218,하나돈까스 사하점,4.41,,398,58,7,6,9.13
220,오가정,4.32,,199,17,5,2,8.68
221,한솥도시락 사하구청점,4.43,,477,5,8,0,8.69
222,황상필생선구이,4.49,,223,32,5,4,9.01
223,순대마을,4.51,,184,176,4,9,9.41
224,양꼬챙이본점,4.34,,40,47,0,5,8.84
225,꽈배기프렌즈,4.6,,131,9,3,1,8.84
226,마라촨향 & 양꼬치,4.64,,139,13,4,2,8.98
227,포르르 마카롱 카페,4.74,,149,20,4,3,9.16
228,풍산면옥,4.38,,44,32,1,4,8.82
229,병천황토방순대 괴정점,4.32,,279,61,6,6,9.02
230,리우,4.52,,997,26,9,4,9.12
231,속에천불청송얼음막걸리매운고추정구지찌짐 괴정점,4.37,,19,9,0,1,8.55
232,설빙 하단점,4.37,,563,149,8,8,9.27
233,양평해장국,4.06,,39,9,0,1,8.24
234,노브랜드버거 부산하단아트몰링점,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220727_97%2F1658906325981IkyPr_PNG%2F200409-NBB-%25BF%25A5%25BA%25ED%25B7%25B3-%25B1%25E2%25BA%25BB%25C7%25FC-%25B3%25EB%25B6%25F5%25BB%25F6-%25C3%25D6%25C1%25BE.png,1381,59,9,6,9.27
235,우리동네호두과자,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210913_64%2F1631540159078M4MHf_JPEG%2FBuTNDjplGIexhhOwGqtksWML.jpg,384,5,7,0,8.77
236,피자몰 아트몰링부산하단점,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211119_158%2F1637253439976dzKQ9_PNG%2F%25B8%25DE%25B4%25BA%25B8%25F0%25C0%25BD%25C4%25C6-01.png,225,81,5,7,9.2
237,오일장멸치국수,4.38,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200112_68%2F1578789790305hmuL7_JPEG%2FYP5hLe5mawwMreowmvjnNKTo.jpg,398,8,7,1,8.7
239,삼삼낙곱새 본점,4.43,,130,15,3,2,8.75
240,참나무장작구이 누룽지통닭,4.38,,123,52,3,6,9.02
241,이프유스테이,4.71,,267,179,6,9,9.65
242,시골돼지국밥,4.45,,352,29,7,4,9.01
243,메가커피 당리점,4.58,,235,5,5,0,8.78
245,하단돌게탕,4.53,,23,52,0,6,9.11
246,와플칸 괴정점,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210628_53%2F1624867018130IF3Br_JPEG%2FJMzT2oo6OXRSflt_fPX2ZM7q.jpg,75,8,1,1,8.87
249,괴정춘천닭갈비,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190111_181%2F1547203528239qCq1l_JPEG%2FMT9xr-TMYXPtc8fzqhQNr6i7.jpeg.jpg,88,17,2,2,8.75
250,투썸플레이스 부산괴정점,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200216_298%2F1581836250591Fu6oj_JPEG%2Fx-K38Iwg5drLd2ozkoP5yDuS.jpg,815,16,9,2,8.79
251,자담치킨 부산당리점,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191025_221%2F1571993753229yoEJt_JPEG%2FXhbqw2qYqGEXw6KahMvajBZ0.jpg,124,17,3,2,8.92
