,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
136,우정 교대점,4.36,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190122_273%2F1548162307337Q8VfK_JPEG%2Fy8do01pLjwqFL8nncIdujWIf.jpeg.jpg,376,10,7,1,8.68
137,커피긱스,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181204_121%2F1543919503561Uousr_JPEG%2FYqO3N5XBhuop8hLW8tpJNula.jpg,524,92,8,6,9.15
138,더케그,4.52,,111,31,2,3,8.9
139,본죽 부산광혜병원점,4.43,,190,5,4,0,8.61
140,도미노피자 연산점,4.47,,672,74,9,5,9.15
141,승화무한리필,4.48,,69,11,1,1,8.68
143,용문각,4.37,,1161,88,9,5,9.05
144,스시야상,4.43,,597,93,8,6,9.17
145,장수촌돼지국밥 교대점,4.3,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200316_201%2F1584362028516TSeTG_JPEG%2FzRdHkxMODIoLVsRJUuVhH4fJ.jpg,424,28,8,3,8.8
146,글라스앤보틀,4.7,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170524_84%2F1495598438581usl0L_JPEG%2F186474533058458_0.jpeg,23,56,0,4,9.12
147,해운대31cm해물칼국수 연산점,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210822_186%2F1629615482067caPo7_JPEG%2FFgyc_uYtZ9jYi85vOB6NDTPU.jpg,311,140,6,7,9.13
148,주인의주방 시청점,4.64,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180718_14%2F1531879508014zUsho_JPEG%2F7EettbiKe8X4rZm4j_GwPk7Z.JPG.jpg,64,113,1,6,9.24
149,놀부부대찌개 법조타운점,4.47,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210924_252%2F1632478919284rnDVd_JPEG%2Fs4LkyJRMyLZQIHIX0mq_13oe.jpg,272,35,6,3,8.93
150,골드스푼,4.18,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190128_192%2F1548665894915ghS2b_JPEG%2FwYQyn8D-nN5c4TgXvxFO0cMQ.jpg,126,206,3,8,8.98
151,장산다방 부산시청점,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210108_77%2F1610090669923Iln0q_JPEG%2Fdhw4GVkD3VkqIq9moz31PDk9.jpg,345,25,7,3,8.94
152,짬뽕관 부산연제점,4.64,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211014_35%2F1634188701859X9FxN_JPEG%2FODQ80u4qlg9_zr7NUbwOvByD.jpg,202,24,5,3,9.08
153,정선미소반,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200224_218%2F1582524641632pqmcs_JPEG%2FWg6VnzhlceMZMpAogLaTP7_H.jpeg.jpg,278,8,6,0,8.68
155,젠닌 동래점,4.76,,222,46,5,4,9.28
156,만성횟집,4.4,,173,12,4,1,8.66
157,C27 다운타운 동래점,4.33,,816,162,9,8,9.25
158,여기제주도,4.86,,434,753,8,9,9.84
160,동래석쇠갈비,4.51,,184,22,4,2,8.85
162,정스부대찌개 부산교대본점,4.44,,240,32,5,3,8.88
163,황소야 동래점,4.56,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220414_226%2F1649912650418yqaDz_PNG%2F20220414_123540.png,321,157,7,8,9.44
164,지코바치킨 지코바양념치킨온천2호점,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170525_30%2F14956913370108ITv0_JPEG%2F186475547876742_0.jpeg,79,13,1,1,8.73
165,인정연어,4.74,,80,91,1,6,9.34
