,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
171,카페드시앙,4.63,,45,69,2,7,9.33
173,서울온족발 대명계대점,4.41,,21,23,0,4,8.83
174,핸즈커피 대명계대점,4.41,,140,17,6,3,8.87
176,동인식육식당,4.18,,208,49,7,7,8.98
177,든든식당,4.3,,349,15,8,3,8.8
178,종로납작만두,4.05,,81,21,4,4,8.55
179,갓튀긴후라이드치킨 대명점,4.33,,28,4,1,1,8.53
180,코너커피,4.26,,156,17,6,3,8.72
181,포레스트 아일랜드,4.25,,247,8,8,2,8.67
182,퐁당,4.54,,104,23,5,4,9.06
183,정통서울왕만두찐빵,4.45,,162,5,7,1,8.77
186,the bass 1997,3.93,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180721_129%2F1532178293681Y76PG_JPEG%2FH5MxlyzwiN2Y83uKtuJq2hil.jpg,20,10,0,3,8.27
187,가미분식,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200130_159%2F1580387846817IrmRu_JPEG%2Ft2l2kYBShVzE-mynVoDTrK21.jpg,50,6,2,2,8.89
191,줄라이모닝,5.0,,14,4,0,1,9.18
193,샐러드밥 대명점,4.0,,13,12,0,3,8.34
195,주촌,4.08,,24,4,0,1,8.26
196,라이징하늘보리피자 남산점,4.29,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220508_33%2F1651941861052Kqr3V_JPEG%2F20220503_190416.jpg,43,54,2,7,8.99
198,빨간지붕 명덕점,4.69,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191211_210%2F1576031559993EuwbU_JPEG%2FVslAItxbw0gEZ9zvO6tMSfsH.jpg,124,36,6,6,9.39
199,커피눔,4.66,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210322_120%2F16163922564536Ah6I_JPEG%2FX0k7CcfvaBwNiFwCPT6InH8O.jpg,91,4,4,1,8.92
200,일품돼지국밥,4.32,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161205_118%2F1480921097537YdmR2_JPEG%2F177155558837.jpg,214,31,7,5,8.96
201,요녀석 파스타&필라프,4.7,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210614_277%2F1623648029013zYTDO_PNG%2F%25BF%25E4%25B3%25E0%25BC%25AE.png,13,1,0,0,8.8
203,슈퍼히어로,4.69,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170215_13%2F1487117455824NdyOh_JPEG%2F186165494075_0.JPG,34,5,1,1,8.89
204,별주부돈까스,4.38,,170,25,7,5,9.02
208,리틀빈,4.57,,124,5,6,1,8.87
209,카츠효,4.5,,92,37,4,6,9.16
211,조선대박갈비,4.44,,13,1,0,0,8.54
213,베네치아커피,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180317_283%2F15212634933798ECKm_JPEG%2FJMj-ZFPJhPyu0M9sktApTdit.jpg,45,2,2,0,8.67
214,신사동삼겹살짜장면,4.46,,60,4,3,1,8.7
