,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
266,병천순대국밥,4.21,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210708_105%2F1625704887084tw0S8_JPEG%2FmigZeCTzHrPwVQmZjSpM38sj.jpg,60,6,3,3,8.61
268,순곱이네 사하점,4.79,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220127_113%2F1643291784156n7473_JPEG%2F%25C0%25CE%25BB%25F3_%25C0%25FC%25B4%25DC%25C1%25F6.jpg,27,11,1,4,9.23
270,꼬꼬아찌 하단동아대점,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190813_244%2F1565682010752PrQtT_JPEG%2F_cQctbl5d2JDubrFNyAwXwge.jpg,50,42,2,7,9.05
271,시민보쌈족발,4.58,,35,5,1,2,8.86
274,배씨상회,4.6,,28,10,1,4,9.04
275,하단돼지국밥,4.57,,97,4,5,2,8.93
277,바쿠스,4.55,,60,16,3,5,9.11
278,마카롱블라썸,4.71,,178,47,7,7,9.51
279,식가당,4.48,,107,59,5,8,9.32
280,태봉곱창,4.5,,73,76,4,8,9.32
281,하늘소불고기,4.57,,34,4,1,2,8.85
282,함양옻닭 하단점,4.47,,57,16,3,5,9.03
283,역전할머니맥주 동아대점,4.43,,314,21,8,6,9.17
284,그래나돈까스다,4.54,,15,5,0,2,8.8
286,미소정,4.45,,19,1,0,0,8.55
287,하단메기탕보리밥,5.0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161128_238%2F1480319663834bJzBO_JPEG%2F177078568443.JPG,15,2,0,1,9.18
288,옹가 아구찜,4.75,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210614_144%2F1623656028326wXXHe_JPEG%2FXwOzHpIIs-1fZcbbCPQxaAz1.jpg,20,1,0,0,8.85
292,카페 인꽁뜨,4.3,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180823_73%2F1534995693848U2Tki_JPEG%2FNzTJTqfwUa3Oyf5eSQXlL_xm.jpeg.jpg,37,1,1,0,8.42
293,화인정감자탕 당리점,3.96,,56,4,3,2,8.28
294,전주수라간콩나물국밥,4.01,,62,4,4,2,8.35
296,양평해장국,4.06,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200106_269%2F1578236792452AwIb6_JPEG%2FN0q-nAutNNhiBHOP_nWWbhKA.jpg,39,9,2,4,8.52
297,원향루,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200217_237%2F1581935064565IbLg3_JPEG%2Fiff9JE5-_NUsIOQs8RylJYUu.jpg,107,6,5,3,9.02
298,그릭하다 하단점,4.92,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_32%2F1634527281393cXh3F_JPEG%2F7NxzlwU3OKaRXDOO71xSN5zL.jpg,36,11,1,4,9.36
299,꾸브라꼬숯불치킨 당리점,4.27,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220610_126%2F1654831611639ywlKC_PNG%2F%25B0%25CB%25C0%25BA%25B9%25E8%25B0%25E6_%25B7%25CE%25B0%25ED_-_%25BA%25B9%25BB%25E7%25BA%25BB.png,39,18,2,5,8.81
