,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
243,대새는 참바다,4.2,,113,233,1,7,8.88
246,읍천리382 연제점,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220427_210%2F1651066073922vYFxd_JPEG%2F%25BE%25F7_%25281%2529.jpg,145,59,2,2,8.84
247,정있는식탁,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190427_132%2F1556331501508dxGvu_JPEG%2F_5kBjG_2ztZWyuTJpzt4QN-S.jpg,292,28,5,0,8.71
248,또바기식당,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200717_63%2F1594996122249SaGOj_JPEG%2FmT5G9cVhJXMXs2pIYG03n_rt.jpg,128,52,2,1,8.76
249,골치기,4.62,,101,143,1,6,9.22
250,칠보락,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180531_129%2F1527739335853ARm8j_JPEG%2FVvYXoDI0_FnbGn1QoodA1_wz.jpg,382,187,6,6,9.18
251,종갓집양곱창,4.76,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200930_99%2F1601457659166oC79b_JPEG%2Ff7NY1vHShfisjyt6EabrTTss.jpg,128,41,2,1,8.98
252,수안 팥,4.87,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210830_264%2F1630321589623aSJCQ_JPEG%2FtYmlzGMjTt8Kv9BscO-Sc1UM.jpg,65,16,0,0,8.97
253,텐퍼센트커피 부산시청본점,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211118_157%2F1637196866637CWRJW_JPEG%2FKakaoTalk_20210818_151128898.jpg,2715,94,9,3,9.02
255,함양가,5.0,,91,20,1,0,9.12
256,파전닭갈비,4.5,,404,433,6,9,9.44
257,옴스커피,4.71,,221,135,4,5,9.29
258,하이드벗,4.7,,326,237,6,7,9.48
260,서가앤쿡 부산연산점,4.41,,395,210,6,7,9.19
261,대동촌국수,4.16,,69,19,0,0,8.26
262,규가,4.01,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220701_210%2F1656643433724FxwdT_JPEG%2F20200602_154023.jpg,52,2,0,0,8.11
265,토종가흑임자삼계탕,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200313_173%2F15840964087642qlfQ_JPEG%2FztVDUZQt8SCE5gCtN4BvTU8N.jpg,239,20,4,0,8.62
266,오공복이 부산시청점,4.28,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160829_100%2F1472450329548tDOVL_JPEG%2F176779548869373_0.jpeg,165,180,3,6,8.92
267,이흥용과자점 사직직영점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190503_15%2F1556846355288pwTxS_JPEG%2FflIO3WziyDzrJi4gpvqyqH24.jpg,3572,120,9,4,9.05
268,삿뽀로참치 연산점,4.47,,197,206,3,7,9.19
270,대길막창집,4.9,,224,115,4,4,9.4
271,김해한우뒷고기 본점,4.77,,204,119,4,4,9.27
272,갈맷길장어,4.3,,74,18,0,0,8.4
273,회뜨락,4.53,,141,78,2,3,8.91
274,조리사의 집,4.5,,245,36,4,1,8.76
275,머구리수산,4.71,,111,111,1,4,9.15
276,더케그,4.52,,111,31,1,0,8.64
279,노랑통닭 연산점,4.38,,383,21,6,0,8.6
280,세모집,4.28,,346,231,6,7,9.06
281,대왕민물장어,4.28,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210724_277%2F1627055428290dFQDd_JPEG%2FpdX3_1r_7eWmlQvOH25MapD4.JPG.jpg,426,138,7,5,8.92
282,투고샐러드 부산시청점,4.63,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220214_154%2F1644822650138WIShL_JPEG%2F%25BE%25C6%25C0%25CC%25C4%25DC.jpg,400,76,6,3,9.09
283,조선화로집 부산연산점,4.06,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200401_28%2F1585717614314MXOJJ_JPEG%2FI5GLcuP_GREGy5rcXD9r593p.jpg,431,51,7,1,8.38
284,연산명당,4.75,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200517_119%2F1589690655536mW3oL_JPEG%2Fin0ikHI6xh772-o6kDg6UR-G.jpg,110,107,1,4,9.19
285,투썸플레이스 부산시청점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210818_133%2F1629271837515GhHy9_JPEG%2FvWhfkPIfowKNWooSyQCyxlHA.jpeg.jpg,1202,27,9,0,8.73
286,월남면반 시청점,4.63,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210601_24%2F1622515536008PEP3m_JPEG%2F4zdTxgqwJ8tEZPgZRqBkpcKW.jpg,419,142,6,6,9.33
289,티포유,4.39,,78,173,1,6,8.99
290,수산명가 한창정보타운점,4.41,,85,189,1,6,9.01
291,포레스트,4.43,,271,21,5,0,8.63
292,대세박목살 시청점,4.66,,115,89,1,3,9.02
293,파로,4.54,,79,71,1,2,8.82
294,도쿄그집 시청본점,4.44,,218,294,4,8,9.26
295,어가스시,4.38,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211029_55%2F163548978704339kca_JPEG%2FH5I5g5TRU7I6AxzHAAbnLE1C.JPG.jpg,303,229,5,7,9.14
296,샤브향 부산연산점,4.48,,410,131,6,5,9.1
299,진주통닭 1호점,4.27,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210921_81%2F1632229588347q3GBj_JPEG%2FkdrFJ7Cv8q4ANNS4WNW8QOCD.jpg,402,238,6,7,9.05
