,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
251,재영밀면,4.0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181229_285%2F1546048089218D4uzt_JPEG%2Fl_3D29wqSaanG3idIxaCuT6v.jpeg.jpg,38,6,2,3,8.38
255,부촌숯불구이,4.56,,26,1,1,0,8.68
257,사계절맛집,4.42,,14,2,0,1,8.6
264,해주냉면,4.36,,585,192,9,9,9.36
268,골목추어탕,4.5,,14,3,0,2,8.76
269,술항아리,4.4,,15,1,0,0,8.5
273,본가생아구찜,4.64,,11,6,0,3,8.98
275,한방족발,4.32,,535,3,9,2,8.76
278,더카페 뉴코아아울렛 괴정점,4.3,,160,1,6,0,8.52
279,현이네분식,4.47,,98,8,5,4,8.99
280,동키스 뉴코아아울렛 괴정점,4.4,,22,2,0,1,8.58
285,토박이,4.56,,11,1,0,0,8.66
294,성숙한돼지,4.16,,58,4,3,2,8.48
295,치킨삼파전 괴정점,4.37,,31,4,1,2,8.65
